Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2018-10-24 02-PM,ETHUSD,201.42,201.96,201.35,201.53,548.39,110489.09
2018-10-24 01-PM,ETHUSD,201.52,201.76,201.4,201.42,2085.95,420451.6
2018-10-24 12-PM,ETHUSD,201.61,201.61,201.15,201.52,858.73,172923.59
2018-10-24 11-AM,ETHUSD,201.43,201.61,200.99,201.61,86.0,17321.14
2018-10-24 10-AM,ETHUSD,201.31,201.67,201.22,201.43,445.33,89701.71
2018-10-24 09-AM,ETHUSD,201.04,201.47,200.94,201.31,93.58,18825.11
2018-10-24 08-AM,ETHUSD,201.38,201.63,201.04,201.04,213.17,42938.81
2018-10-24 07-AM,ETHUSD,201.81,201.81,201.08,201.38,52.13,10489.73
2018-10-24 06-AM,ETHUSD,201.92,202.13,201.62,201.81,729.08,147190.13
2018-10-24 05-AM,ETHUSD,202.15,203.14,201.72,201.92,1721.81,348318.11
2018-10-24 04-AM,ETHUSD,201.5,202.41,200.91,202.15,321.18,64838.85
2018-10-24 03-AM,ETHUSD,201.1,201.66,201.01,201.5,94.05,18931.75
2018-10-24 02-AM,ETHUSD,201.47,201.47,200.88,201.1,533.6,107377.67
2018-10-24 01-AM,ETHUSD,201.5,201.58,201.16,201.47,283.89,57182.14
2018-10-24 12-AM,ETHUSD,201.14,201.5,201.06,201.5,195.62,39388.74
2018-10-23 11-PM,ETHUSD,201.09,201.45,200.93,201.14,95.38,19197.48
2018-10-23 10-PM,ETHUSD,201.29,201.43,200.93,201.09,492.09,99045.45
2018-10-23 09-PM,ETHUSD,201.37,201.67,201,201.29,200.21,40298.15
2018-10-23 08-PM,ETHUSD,201.16,201.38,200.53,201.37,685.06,137464.1
2018-10-23 07-PM,ETHUSD,199.56,202,199.46,201.16,714.14,143234.62
2018-10-23 06-PM,ETHUSD,198.89,199.61,198.8,199.56,318.25,63380.19
2018-10-23 05-PM,ETHUSD,199.22,199.27,198.82,198.89,104.86,20862.94
2018-10-23 04-PM,ETHUSD,198.65,199.27,198.65,199.22,181.06,36031.5
2018-10-23 03-PM,ETHUSD,198.7,199.24,198.59,198.65,106.86,21262.1
2018-10-23 02-PM,ETHUSD,199.02,199.02,198.51,198.7,117.38,23339.91
2018-10-23 01-PM,ETHUSD,199.14,199.5,198.86,199.02,114.06,22711.82
2018-10-23 12-PM,ETHUSD,198.68,199.41,198.44,199.14,184.07,36658.78
2018-10-23 11-AM,ETHUSD,198.32,198.7,198.28,198.68,5.11,1013.42
2018-10-23 10-AM,ETHUSD,199.06,199.06,197.71,198.32,131.2,25993.45
2018-10-23 09-AM,ETHUSD,200.11,200.36,198.37,199.06,1455.51,290423.32
2018-10-23 08-AM,ETHUSD,200.17,200.54,199.98,200.11,1249.24,250021.43
2018-10-23 07-AM,ETHUSD,200.42,200.69,200,200.17,1988.3,398511.02
2018-10-23 06-AM,ETHUSD,200.39,200.62,200.1,200.42,509.69,102092.65
2018-10-23 05-AM,ETHUSD,200.58,200.9,200.37,200.39,354.37,71059.77
2018-10-23 04-AM,ETHUSD,200.22,200.6,200.2,200.58,53.04,10634.51
2018-10-23 03-AM,ETHUSD,201.27,201.5,199.84,200.22,1372.81,275432.73
2018-10-23 02-AM,ETHUSD,201.39,201.53,201.18,201.27,109.3,22004.27
2018-10-23 01-AM,ETHUSD,201.54,202.04,201.39,201.39,244.12,49254.4
2018-10-23 12-AM,ETHUSD,201.02,201.82,200.97,201.54,145.36,29285.25
2018-10-22 11-PM,ETHUSD,201.2,201.42,200.63,201.02,372.9,75009.3
2018-10-22 10-PM,ETHUSD,201.04,201.2,200.71,201.2,183.98,36988.15
2018-10-22 09-PM,ETHUSD,201.33,201.7,201.04,201.04,177.27,35704.3
2018-10-22 08-PM,ETHUSD,200.22,201.71,199.87,201.33,3741.02,748230.55
2018-10-22 07-PM,ETHUSD,200.36,200.8,199.7,200.22,342.46,68556.04
2018-10-22 06-PM,ETHUSD,200.81,201,200.25,200.36,224.86,45125.32
2018-10-22 05-PM,ETHUSD,201.08,201.19,200.8,200.81,609.73,122497.97
2018-10-22 04-PM,ETHUSD,200.86,201.1,200.56,201.08,305.59,61375.85
2018-10-22 03-PM,ETHUSD,200.66,201.07,200.66,200.86,209.3,42029.02
2018-10-22 02-PM,ETHUSD,200.94,200.96,200.47,200.66,106.84,21434.64
2018-10-22 01-PM,ETHUSD,201.53,201.53,199.82,200.94,339.15,67973.57
2018-10-22 12-PM,ETHUSD,201.74,201.79,201.2,201.53,628.88,126586.02
2018-10-22 11-AM,ETHUSD,201.56,202,201.06,201.74,1031.49,207767.02
2018-10-22 10-AM,ETHUSD,201.42,202.11,201.15,201.56,1470.86,296507.46
2018-10-22 09-AM,ETHUSD,201.1,201.5,201.03,201.42,939.63,189079.72
2018-10-22 08-AM,ETHUSD,201.62,201.73,200.72,201.1,1586.69,318966.62
2018-10-22 07-AM,ETHUSD,202.42,202.42,201.59,201.62,722.77,146017.84
2018-10-22 06-AM,ETHUSD,202.19,202.66,202.15,202.42,703.79,142427.67
2018-10-22 05-AM,ETHUSD,202.49,202.67,200.77,202.19,1345.05,271475.71
2018-10-22 04-AM,ETHUSD,201.68,203.1,201.68,202.49,681.88,138158.79
2018-10-22 03-AM,ETHUSD,201.8,201.8,201.55,201.68,100.11,20193.24
2018-10-22 02-AM,ETHUSD,202.33,202.33,201.66,201.8,650.41,131265.83
2018-10-22 01-AM,ETHUSD,201.36,202.33,201.36,202.33,118.96,23999.31
2018-10-22 12-AM,ETHUSD,202.05,202.05,200.94,201.36,450.58,90631.68
2018-10-21 11-PM,ETHUSD,202.09,202.38,201.49,202.05,770.58,155642.18
2018-10-21 10-PM,ETHUSD,202.66,202.69,201.93,202.09,554.75,112130.8
2018-10-21 09-PM,ETHUSD,202.89,202.9,202.58,202.66,74.62,15124.57
2018-10-21 08-PM,ETHUSD,203,203.43,202.81,202.89,183.97,37343.39
2018-10-21 07-PM,ETHUSD,202.66,203.67,202.61,203,32.38,6577.82
2018-10-21 06-PM,ETHUSD,202.63,203,202.37,202.66,102.25,20720.62
2018-10-21 05-PM,ETHUSD,203.55,203.67,202.12,202.63,183.19,37153.81
2018-10-21 04-PM,ETHUSD,204.24,204.26,203.55,203.55,48.37,9860.04
2018-10-21 03-PM,ETHUSD,203.99,204.59,203.47,204.24,723.85,147835.21
2018-10-21 02-PM,ETHUSD,204.71,204.87,203.85,203.99,152.86,31230.04
2018-10-21 01-PM,ETHUSD,203.45,204.72,203.45,204.71,510.52,104362.51
2018-10-21 12-PM,ETHUSD,203.49,203.5,203.01,203.45,38.7,7865.34
2018-10-21 11-AM,ETHUSD,204.21,204.21,203,203.49,37.08,7547.32
2018-10-21 10-AM,ETHUSD,204.39,204.43,204.02,204.21,78.9,16124.06
2018-10-21 09-AM,ETHUSD,204.07,204.39,204.07,204.39,31.6,6451.75
2018-10-21 08-AM,ETHUSD,204.07,204.07,204.07,204.07,0.0,0.0
2018-10-21 07-AM,ETHUSD,204.03,204.07,204.03,204.07,11.84,2417.04
2018-10-21 06-AM,ETHUSD,204.18,204.47,204.03,204.03,131.89,26935.37
2018-10-21 05-AM,ETHUSD,204.03,204.21,204.03,204.18,26.12,5333.92
2018-10-21 04-AM,ETHUSD,204.17,204.17,204.01,204.03,6.93,1413.96
2018-10-21 03-AM,ETHUSD,204.36,204.66,204.05,204.17,56.71,11582.16
2018-10-21 02-AM,ETHUSD,204.71,204.71,204,204.36,100.45,20510.29
2018-10-21 01-AM,ETHUSD,203.56,205.89,203.23,204.71,1094.35,224102.47
2018-10-21 12-AM,ETHUSD,202.69,203.67,202.41,203.56,184.3,37505.31
2018-10-20 11-PM,ETHUSD,202.77,202.77,202.16,202.69,89.81,18185.48
2018-10-20 10-PM,ETHUSD,202.39,202.88,202.36,202.77,90.5,18342.28
2018-10-20 09-PM,ETHUSD,202.29,202.48,202.29,202.39,45.46,9197.67
2018-10-20 08-PM,ETHUSD,201.99,202.56,201.99,202.29,231.1,46746.19
2018-10-20 07-PM,ETHUSD,201.68,202.55,201.68,201.99,180.75,36571.62
2018-10-20 06-PM,ETHUSD,201.75,201.75,201.18,201.68,32.79,6609.82
2018-10-20 05-PM,ETHUSD,202.5,202.5,201.18,201.75,635.86,128179.14
2018-10-20 04-PM,ETHUSD,202,202.56,201.77,202.5,105.12,21253.02
2018-10-20 03-PM,ETHUSD,202.81,202.81,201.51,202,136.81,27657.45
2018-10-20 02-PM,ETHUSD,203.32,204.08,202.62,202.81,326.27,66357.91
2018-10-20 01-PM,ETHUSD,202.63,203.92,202.51,203.32,356.44,72364.47
2018-10-20 12-PM,ETHUSD,202.92,202.92,202.44,202.63,205.05,41537.47
2018-10-20 11-AM,ETHUSD,202.57,203.28,202.18,202.92,152.79,31015.51
2018-10-20 10-AM,ETHUSD,202.89,203.78,202.19,202.57,1517.26,307803.29
2018-10-20 09-AM,ETHUSD,204.08,204.08,202.63,202.89,292.24,59270.92
2018-10-20 08-AM,ETHUSD,202.92,204.55,202.55,204.08,6360.1,1295580.54
2018-10-20 07-AM,ETHUSD,203.33,204,202.17,202.92,710.78,144546.38
2018-10-20 06-AM,ETHUSD,201.27,204.36,201.15,203.33,1034.32,209215.88
2018-10-20 05-AM,ETHUSD,200.71,201.34,200.5,201.27,47.79,9604.9
2018-10-20 04-AM,ETHUSD,200.73,201.36,200.7,200.71,26.05,5230.76
2018-10-20 03-AM,ETHUSD,200.69,200.73,200.69,200.73,4.69,940.79
2018-10-20 02-AM,ETHUSD,200.69,200.69,200.69,200.69,0.0,0.0
2018-10-20 01-AM,ETHUSD,200.69,200.69,200.69,200.69,0.0,0.0
2018-10-20 12-AM,ETHUSD,200.69,200.69,200.69,200.69,0.0,0.0
2018-10-19 11-PM,ETHUSD,200.69,200.69,200.69,200.69,0.0,0.0
2018-10-19 10-PM,ETHUSD,199.91,200.73,199.91,200.69,49.51,9927.88
2018-10-19 09-PM,ETHUSD,199.76,200.96,199.71,199.91,464.06,93004.97
2018-10-19 08-PM,ETHUSD,199.97,200.2,199.2,199.76,1069.37,213184.03
2018-10-19 07-PM,ETHUSD,200.15,200.39,199.86,199.97,606.34,121294.7
2018-10-19 06-PM,ETHUSD,200.22,200.51,200.11,200.15,346.09,69310.11
2018-10-19 05-PM,ETHUSD,200.27,200.59,200.13,200.22,124.82,25031.66
2018-10-19 04-PM,ETHUSD,200.09,200.88,200.03,200.27,656.85,131666.93
2018-10-19 03-PM,ETHUSD,199.94,200.3,199.85,200.09,320.48,64108.62
2018-10-19 02-PM,ETHUSD,199.97,200.58,199.82,199.94,108.47,21701.7
2018-10-19 01-PM,ETHUSD,199.65,200,199.65,199.97,21.82,4362.15
2018-10-19 12-PM,ETHUSD,199.53,199.65,198.84,199.65,169.25,33720.76
2018-10-19 11-AM,ETHUSD,200.43,200.47,199.45,199.53,112.32,22502.46
2018-10-19 10-AM,ETHUSD,199.57,201.53,199.57,200.43,499.42,100203.91
2018-10-19 09-AM,ETHUSD,199.28,200.3,199.2,199.57,1069.63,213534.68
2018-10-19 08-AM,ETHUSD,197.63,199.52,197.63,199.28,2566.11,511288.89
2018-10-19 07-AM,ETHUSD,198.17,198.17,197.46,197.63,774.58,153163.67
2018-10-19 06-AM,ETHUSD,197.88,198.49,197.7,198.17,218.43,43272.34
2018-10-19 05-AM,ETHUSD,199.68,199.68,197.78,197.88,231.13,45832.97
2018-10-19 04-AM,ETHUSD,199.43,199.68,199,199.68,529.34,105425.95
2018-10-19 03-AM,ETHUSD,199.8,199.8,199.18,199.43,1787.62,356702.76
2018-10-19 02-AM,ETHUSD,198.94,200.01,198.93,199.8,484.58,96718.21
2018-10-19 01-AM,ETHUSD,200.13,200.13,198.73,198.94,459.18,91485.97
2018-10-19 12-AM,ETHUSD,199.15,200.26,199.15,200.13,525.77,104986.49
2018-10-18 11-PM,ETHUSD,198.54,199.93,198.54,199.15,631.23,125864.61
2018-10-18 10-PM,ETHUSD,197.6,199.15,197.58,198.54,741.16,146873.27
2018-10-18 09-PM,ETHUSD,198.8,198.8,197.25,197.6,398.61,78892.82
2018-10-18 08-PM,ETHUSD,198.92,199.86,198.5,198.8,3376.6,670466.83
2018-10-18 07-PM,ETHUSD,198.6,198.96,197.88,198.92,235.94,46809.5
2018-10-18 06-PM,ETHUSD,198.93,199.1,197.51,198.6,425.38,84399.77
2018-10-18 05-PM,ETHUSD,200.34,200.56,196.97,198.93,663.14,132017.56
2018-10-18 04-PM,ETHUSD,200.99,201.35,197.8,200.34,2510.75,500721.32
2018-10-18 03-PM,ETHUSD,201.79,201.79,199.1,200.99,2107.65,421770.6
2018-10-18 02-PM,ETHUSD,202.2,202.21,201.79,201.79,231.84,46847.66
2018-10-18 01-PM,ETHUSD,202.05,202.54,201.82,202.2,258.06,52159.28
2018-10-18 12-PM,ETHUSD,201.93,202.07,201.62,202.05,308.7,62293.0
2018-10-18 11-AM,ETHUSD,203.25,203.25,201.03,201.93,2330.8,471435.41
2018-10-18 10-AM,ETHUSD,202.92,203.83,202.76,203.25,768.31,156095.24
2018-10-18 09-AM,ETHUSD,202.78,203.39,202.65,202.92,256.92,52166.02
2018-10-18 08-AM,ETHUSD,203.38,203.52,201.93,202.78,1376.95,279245.41
2018-10-18 07-AM,ETHUSD,203.64,204,203.19,203.38,1224.11,249136.05
2018-10-18 06-AM,ETHUSD,204.02,204.17,203.44,203.64,1559.18,317500.16
2018-10-18 05-AM,ETHUSD,204.57,204.78,203.66,204.02,1306.98,266579.09
2018-10-18 04-AM,ETHUSD,204.6,204.64,203.89,204.57,571.43,116738.75
2018-10-18 03-AM,ETHUSD,203.84,205.32,203.55,204.6,928.35,189831.31
2018-10-18 02-AM,ETHUSD,203.49,203.93,203.49,203.84,483.11,98352.5
2018-10-18 01-AM,ETHUSD,203.71,203.71,203.34,203.49,341.12,69422.27
2018-10-18 12-AM,ETHUSD,203.27,203.78,202.76,203.71,1067.86,217079.62
2018-10-17 11-PM,ETHUSD,203.56,203.84,203.27,203.27,133.73,27212.96
2018-10-17 10-PM,ETHUSD,203.6,204.48,203.43,203.56,326.27,66599.47
2018-10-17 09-PM,ETHUSD,202.78,203.63,202.75,203.6,173.29,35172.0
2018-10-17 08-PM,ETHUSD,203.2,203.47,202,202.78,2343.91,473849.79
2018-10-17 07-PM,ETHUSD,203.81,204.05,203.18,203.2,758.68,154462.32
2018-10-17 06-PM,ETHUSD,204.08,204.08,203.41,203.81,278.21,56637.45
2018-10-17 05-PM,ETHUSD,204.31,204.31,203.63,204.08,418.72,85336.95
2018-10-17 04-PM,ETHUSD,204.07,204.31,203.74,204.31,828.46,169084.28
2018-10-17 03-PM,ETHUSD,204.22,204.23,203.84,204.07,83.98,17133.61
2018-10-17 02-PM,ETHUSD,202.91,204.99,202.85,204.22,619.12,126278.06
2018-10-17 01-PM,ETHUSD,203.17,203.17,202.35,202.91,356.02,72167.09
2018-10-17 12-PM,ETHUSD,203.53,203.54,202.88,203.17,151.55,30812.52
2018-10-17 11-AM,ETHUSD,203.71,203.8,201.35,203.53,384.54,77957.71
2018-10-17 10-AM,ETHUSD,204.11,204.24,203.6,203.71,99.83,20345.54
2018-10-17 09-AM,ETHUSD,204.54,204.57,204.11,204.11,186.16,38048.82
2018-10-17 08-AM,ETHUSD,204.14,204.64,204.14,204.54,43.57,8899.32
2018-10-17 07-AM,ETHUSD,204.02,204.62,203.85,204.14,127.61,26046.17
2018-10-17 06-AM,ETHUSD,205.13,205.13,203.35,204.02,873.06,177887.91
2018-10-17 05-AM,ETHUSD,205.31,205.97,205,205.13,314.58,64689.24
2018-10-17 04-AM,ETHUSD,205.86,206.05,205.31,205.31,109.47,22533.76
2018-10-17 03-AM,ETHUSD,205.4,206.5,204.93,205.86,1378.49,283830.24
2018-10-17 02-AM,ETHUSD,205.1,205.45,205.05,205.4,44.48,9131.33
2018-10-17 01-AM,ETHUSD,205.41,206,205.1,205.1,145.84,29988.07
2018-10-17 12-AM,ETHUSD,205.64,205.69,204.75,205.41,444.16,91080.83
2018-10-16 11-PM,ETHUSD,204.52,207.4,204.45,205.64,746.68,154125.58
2018-10-16 10-PM,ETHUSD,204.47,204.54,203.98,204.52,189.24,38651.53
2018-10-16 09-PM,ETHUSD,204.09,204.94,203.21,204.47,432.64,88220.93
2018-10-16 08-PM,ETHUSD,204.07,204.53,203.8,204.09,4452.61,908612.34
2018-10-16 07-PM,ETHUSD,204.47,204.47,203.9,204.07,141.62,28906.78
2018-10-16 06-PM,ETHUSD,203.55,204.57,203.55,204.47,505.58,103276.18
2018-10-16 05-PM,ETHUSD,203.9,204,203.35,203.55,268.49,54667.31
2018-10-16 04-PM,ETHUSD,204.35,204.68,203.43,203.9,498.69,101662.61
2018-10-16 03-PM,ETHUSD,204.51,204.94,204.32,204.35,182.6,37369.59
2018-10-16 02-PM,ETHUSD,204.55,204.64,203.99,204.51,231.12,47245.6
2018-10-16 01-PM,ETHUSD,203.7,206,202.84,204.55,5040.76,1034324.46
2018-10-16 12-PM,ETHUSD,204.29,204.47,202.5,203.7,1068.41,217280.85
2018-10-16 11-AM,ETHUSD,203.89,204.32,203.31,204.29,520.75,106125.16
2018-10-16 10-AM,ETHUSD,203.87,204.07,203,203.89,806.05,163930.36
2018-10-16 09-AM,ETHUSD,203.4,204.07,203.4,203.87,118.83,24232.77
2018-10-16 08-AM,ETHUSD,204.52,204.52,202.63,203.4,262.73,53410.63
2018-10-16 07-AM,ETHUSD,204.93,205.15,204.5,204.52,669.81,137251.05
2018-10-16 06-AM,ETHUSD,206.03,206.62,204.41,204.93,687.01,140840.42
2018-10-16 05-AM,ETHUSD,202.61,207.89,202.59,206.03,1402.6,288590.48
2018-10-16 04-AM,ETHUSD,202.67,203.1,202.54,202.61,926.33,187799.29
2018-10-16 03-AM,ETHUSD,203.43,203.78,202,202.67,1069.48,217131.25
2018-10-16 02-AM,ETHUSD,202.96,203.77,202.87,203.43,1358.26,276012.62
2018-10-16 01-AM,ETHUSD,203.22,203.51,202.55,202.96,873.04,177274.3
2018-10-16 12-AM,ETHUSD,204.87,204.87,202.84,203.22,193.92,39425.51
2018-10-15 11-PM,ETHUSD,203.88,205.44,203.65,204.87,715.49,146311.32
2018-10-15 10-PM,ETHUSD,201.8,205.06,201.72,203.88,1883.4,383348.37
2018-10-15 09-PM,ETHUSD,201.33,201.94,200.6,201.8,2434.55,489625.61
2018-10-15 08-PM,ETHUSD,198.58,202,198.58,201.33,7186.94,1433428.58
2018-10-15 07-PM,ETHUSD,199.37,200.6,198.58,198.58,1453.04,290363.35
2018-10-15 06-PM,ETHUSD,200.77,201.45,199.37,199.37,2652.19,532128.78
2018-10-15 05-PM,ETHUSD,201.64,201.66,199.94,200.77,1133.7,227943.81
2018-10-15 04-PM,ETHUSD,200.74,201.99,200,201.64,3275.51,658699.79
2018-10-15 03-PM,ETHUSD,199.71,201.4,199.49,200.74,1477.5,296534.13
2018-10-15 02-PM,ETHUSD,200.84,200.93,198.28,199.71,1103.8,220565.68
2018-10-15 01-PM,ETHUSD,201.87,201.87,198.59,200.84,1795.93,359267.49
2018-10-15 12-PM,ETHUSD,203.2,203.36,201.39,201.87,3939.01,797121.32
2018-10-15 11-AM,ETHUSD,203.97,205,202.61,203.2,3987.24,812181.25
2018-10-15 10-AM,ETHUSD,203.63,205.11,203.05,203.97,1709.44,348880.24
2018-10-15 09-AM,ETHUSD,203.02,204.5,200.64,203.63,2046.91,414047.18
2018-10-15 08-AM,ETHUSD,203.15,206.66,201.78,203.02,3186.66,649046.8
2018-10-15 07-AM,ETHUSD,213.01,213.17,202.72,203.15,7959.11,1638831.41
2018-10-15 06-AM,ETHUSD,210.1,221.57,206.93,213.01,17079.87,3680227.82
2018-10-15 05-AM,ETHUSD,192.37,212.09,192.07,210.1,13756.72,2821900.66
2018-10-15 04-AM,ETHUSD,192.49,192.67,191.93,192.37,114.22,21974.39
2018-10-15 03-AM,ETHUSD,192,192.91,192,192.49,333.8,64230.98
2018-10-15 02-AM,ETHUSD,192.52,193.04,191.38,192,746.14,143406.3
2018-10-15 01-AM,ETHUSD,192.51,193.26,192.49,192.52,767.89,148131.51
2018-10-15 12-AM,ETHUSD,191.55,193,190,192.51,1234.36,236551.04
2018-10-14 11-PM,ETHUSD,195.12,195.12,189.19,191.55,2668.65,511285.51
2018-10-14 10-PM,ETHUSD,194.58,195.27,194.58,195.12,260.24,50766.18
2018-10-14 09-PM,ETHUSD,194.82,195.43,193.63,194.58,393.5,76432.83
2018-10-14 08-PM,ETHUSD,198.03,198.03,193.39,194.82,1670.34,327249.3
2018-10-14 07-PM,ETHUSD,197.38,198.03,197.38,198.03,55.77,11036.86
2018-10-14 06-PM,ETHUSD,197.12,197.79,196.93,197.38,367.84,72574.82
2018-10-14 05-PM,ETHUSD,197.26,197.46,196.89,197.12,173.51,34190.38
2018-10-14 04-PM,ETHUSD,197.58,197.99,197.26,197.26,58.69,11588.61
2018-10-14 03-PM,ETHUSD,197.13,197.89,197,197.58,103.56,20463.94
2018-10-14 02-PM,ETHUSD,197.97,197.97,197.05,197.13,846.81,167318.84
2018-10-14 01-PM,ETHUSD,198.36,198.36,197.47,197.97,41.6,8224.45
2018-10-14 12-PM,ETHUSD,197.27,198.36,197.27,198.36,39.49,7827.51
2018-10-14 11-AM,ETHUSD,197.13,197.54,197.04,197.27,32.72,6450.9
2018-10-14 10-AM,ETHUSD,197.61,198.09,197.13,197.13,28.6,5649.36
2018-10-14 09-AM,ETHUSD,198.64,198.64,197.4,197.61,14.83,2934.11
2018-10-14 08-AM,ETHUSD,198.07,198.64,198.07,198.64,30.38,6022.49
2018-10-14 07-AM,ETHUSD,198,198.07,197.82,198.07,651.96,129083.36
2018-10-14 06-AM,ETHUSD,198.08,198.4,197.91,198,326.45,64658.39
2018-10-14 05-AM,ETHUSD,198.7,201.1,198.01,198.08,937.93,187183.85
2018-10-14 04-AM,ETHUSD,197.45,199.11,197.45,198.7,529.88,105059.64
2018-10-14 03-AM,ETHUSD,196.72,197.81,196.5,197.45,160.86,31660.95
2018-10-14 02-AM,ETHUSD,197.59,197.59,196.51,196.72,26.16,5147.78
2018-10-14 01-AM,ETHUSD,196.51,197.59,196.51,197.59,59.87,11781.23
2018-10-14 12-AM,ETHUSD,197,197.25,196.5,196.51,58.66,11556.62
2018-10-13 11-PM,ETHUSD,197.45,197.89,197,197,23.83,4701.89
2018-10-13 10-PM,ETHUSD,197.1,197.92,197.1,197.45,26.13,5162.87
2018-10-13 09-PM,ETHUSD,197,197.23,196,197.1,784.76,154063.12
2018-10-13 08-PM,ETHUSD,197.09,197.1,196.26,197,86.39,17005.99
2018-10-13 07-PM,ETHUSD,196.55,197.5,196.2,197.09,221.62,43585.44
2018-10-13 06-PM,ETHUSD,196.87,197.79,196.55,196.55,325.45,64234.71
2018-10-13 05-PM,ETHUSD,197.49,197.68,196.81,196.87,299.69,59091.39
2018-10-13 04-PM,ETHUSD,197.5,198,197.49,197.49,141.24,27905.09
2018-10-13 03-PM,ETHUSD,198.34,198.48,197.5,197.5,479.65,95011.65
2018-10-13 02-PM,ETHUSD,196.65,198.34,196.55,198.34,267.12,52621.54
2018-10-13 01-PM,ETHUSD,197.15,197.4,196.44,196.65,132.65,26074.89
2018-10-13 12-PM,ETHUSD,198.16,198.16,196.12,197.15,132.53,26131.08
2018-10-13 11-AM,ETHUSD,198.16,198.35,198.16,198.16,124.47,24686.92
2018-10-13 10-AM,ETHUSD,197.21,198.2,197.21,198.16,114.06,22540.96
2018-10-13 09-AM,ETHUSD,196.6,198.5,195.94,197.21,574.88,113710.36
2018-10-13 08-AM,ETHUSD,196.6,196.8,195.83,196.6,104.14,20447.96
2018-10-13 07-AM,ETHUSD,196.8,196.81,195.96,196.6,26.26,5154.97
2018-10-13 06-AM,ETHUSD,196.5,197.09,195.94,196.8,168.7,33188.27
2018-10-13 05-AM,ETHUSD,196.37,197.5,196.37,196.5,191.37,37694.12
2018-10-13 04-AM,ETHUSD,195.85,196.45,195.15,196.37,231.77,45459.16
2018-10-13 03-AM,ETHUSD,196.26,196.26,193.66,195.85,490.28,95711.14
2018-10-13 02-AM,ETHUSD,194.71,196.45,194.71,196.26,352.39,68926.74
2018-10-13 01-AM,ETHUSD,194.12,194.71,194.12,194.71,0.07415,14.44
2018-10-13 12-AM,ETHUSD,194.12,194.12,194.12,194.12,0.0,0.0
2018-10-12 11-PM,ETHUSD,194.24,194.24,193.87,194.12,1.22,237.51
2018-10-12 10-PM,ETHUSD,195.1,195.1,191.99,194.24,2306.47,446274.18
2018-10-12 09-PM,ETHUSD,195.25,195.63,194.86,195.1,166.69,32559.27
2018-10-12 08-PM,ETHUSD,195.07,195.52,195.05,195.25,3218.69,629210.32
2018-10-12 07-PM,ETHUSD,193.86,195.16,193.85,195.07,382.79,74398.42
2018-10-12 06-PM,ETHUSD,194.24,194.47,193.41,193.86,896.84,173834.87
2018-10-12 05-PM,ETHUSD,195.74,196.08,193.78,194.24,581.45,113341.01
2018-10-12 04-PM,ETHUSD,196.11,196.8,195.52,195.74,658.58,129134.07
2018-10-12 03-PM,ETHUSD,194.59,197.74,194.37,196.11,826.96,161969.93
2018-10-12 02-PM,ETHUSD,194.89,194.95,194.49,194.59,319.78,62275.55
2018-10-12 01-PM,ETHUSD,194.96,195.3,194.44,194.89,703.27,137026.53
2018-10-12 12-PM,ETHUSD,193.91,195.16,193.91,194.96,310.9,60473.83
2018-10-12 11-AM,ETHUSD,194.42,194.76,193.12,193.91,559.84,108572.0
2018-10-12 10-AM,ETHUSD,193.73,194.43,193.4,194.42,118.48,23014.87
2018-10-12 09-AM,ETHUSD,195.43,195.55,193.1,193.73,285.52,55468.01
2018-10-12 08-AM,ETHUSD,195.64,195.83,194.78,195.43,333.14,65054.04
2018-10-12 07-AM,ETHUSD,195.09,197.84,194.81,195.64,1519.02,297458.4
2018-10-12 06-AM,ETHUSD,192.37,196.21,192,195.09,3629.91,704328.74
2018-10-12 05-AM,ETHUSD,193.05,193.28,191.17,192.37,14123.75,2711603.23
2018-10-12 04-AM,ETHUSD,193.73,195,192.44,193.05,1142.65,222307.33
2018-10-12 03-AM,ETHUSD,192.49,193.73,191.2,193.73,526.1,101044.9
2018-10-12 02-AM,ETHUSD,191.64,192.61,191.51,192.49,967.32,185637.24
2018-10-12 01-AM,ETHUSD,190.08,192.91,189.98,191.64,1715.19,328316.4
2018-10-12 12-AM,ETHUSD,188.39,191.07,186.76,190.08,4076.84,769628.85
2018-10-11 11-PM,ETHUSD,196.21,197.38,185.29,188.39,7626.69,1444038.22
2018-10-11 10-PM,ETHUSD,196.86,197.06,195.41,196.21,592.82,116261.92
2018-10-11 09-PM,ETHUSD,198.02,198.02,196.86,196.86,538.53,106419.93
2018-10-11 08-PM,ETHUSD,198.6,198.6,194.35,198.02,7405.74,1458873.86
2018-10-11 07-PM,ETHUSD,197.94,199.33,197.94,198.6,638.17,126793.23
2018-10-11 06-PM,ETHUSD,199.94,199.94,197.93,197.94,991.56,197015.59
2018-10-11 05-PM,ETHUSD,198.56,200.54,198.56,199.94,338.96,67709.94
2018-10-11 04-PM,ETHUSD,198.06,199.63,197.95,198.56,2465.36,489607.72
2018-10-11 03-PM,ETHUSD,199.06,199.46,197.66,198.06,552.64,109631.73
2018-10-11 02-PM,ETHUSD,198.86,200.67,198.85,199.06,1409.65,281633.19
2018-10-11 01-PM,ETHUSD,196.78,199.6,192.05,198.86,4444.26,871702.12
2018-10-11 12-PM,ETHUSD,195.54,197.5,195.54,196.78,447.04,87900.64
2018-10-11 11-AM,ETHUSD,198.14,198.14,195.54,195.54,449.94,88591.22
2018-10-11 10-AM,ETHUSD,197.41,198.14,197.1,198.14,102.84,20355.46
